COD_DEP,DEPARTAMENTO,COD_MUN,MUNICIPIO,AÑO,TOTAL
13,BOLIVAR,13188,CICUCO,2014,24514
13,BOLIVAR,13188,CICUCO,2015,25070
13,BOLIVAR,13188,CICUCO,2016,25480
13,BOLIVAR,13188,CICUCO,2017,26214
13,BOLIVAR,13212,CORDOBA,2010,30270
13,BOLIVAR,13212,CORDOBA,2011,30474
13,BOLIVAR,13212,CORDOBA,2012,30620
13,BOLIVAR,13212,CORDOBA,2013,30768
13,BOLIVAR,13212,CORDOBA,2014,30858
13,BOLIVAR,13212,CORDOBA,2015,30936
13,BOLIVAR,13212,CORDOBA,2016,31210
13,BOLIVAR,13212,CORDOBA,2017,31398
13,BOLIVAR,13222,CLEMENCIA,2010,26786
13,BOLIVAR,13222,CLEMENCIA,2011,27132
13,BOLIVAR,13222,CLEMENCIA,2012,27342
13,BOLIVAR,13222,CLEMENCIA,2013,27592
13,BOLIVAR,13222,CLEMENCIA,2014,27822
13,BOLIVAR,13222,CLEMENCIA,2015,28072
13,BOLIVAR,13222,CLEMENCIA,2016,28286
13,BOLIVAR,13222,CLEMENCIA,2017,28694
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2010,138420
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2011,138610
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2012,138644
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2013,138696
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2014,138644
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2015,138582
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2016,138806
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2017,138956
13,BOLIVAR,13248,EL GUAMO,2010,16280
13,BOLIVAR,13248,EL GUAMO,2011,16350
13,BOLIVAR,13248,EL GUAMO,2012,16466
13,BOLIVAR,13248,EL GUAMO,2013,16638
13,BOLIVAR,13248,EL GUAMO,2014,16720
13,BOLIVAR,13248,EL GUAMO,2015,16634
13,BOLIVAR,13248,EL GUAMO,2016,16788
13,BOLIVAR,13248,EL GUAMO,2017,16974
13,BOLIVAR,13268,EL PEÑON,2010,18890
13,BOLIVAR,13268,EL PEÑON,2011,18434
13,BOLIVAR,13268,EL PEÑON,2012,17992
13,BOLIVAR,13268,EL PEÑON,2013,17508
13,BOLIVAR,13268,EL PEÑON,2014,16940
13,BOLIVAR,13268,EL PEÑON,2015,16534
13,BOLIVAR,13268,EL PEÑON,2016,16054
13,BOLIVAR,13268,EL PEÑON,2017,15678
13,BOLIVAR,13300,HATILLO DE LOBA,2010,26156
13,BOLIVAR,13300,HATILLO DE LOBA,2011,25960
13,BOLIVAR,13300,HATILLO DE LOBA,2012,25754
13,BOLIVAR,13300,HATILLO DE LOBA,2013,25496
13,BOLIVAR,13300,HATILLO DE LOBA,2014,25240
13,BOLIVAR,13300,HATILLO DE LOBA,2015,24968
13,BOLIVAR,13300,HATILLO DE LOBA,2016,24820
13,BOLIVAR,13300,HATILLO DE LOBA,2017,24636
13,BOLIVAR,13430,MAGANGUE,2010,247690
13,BOLIVAR,13430,MAGANGUE,2011,249874
13,BOLIVAR,13430,MAGANGUE,2012,251874
13,BOLIVAR,13430,MAGANGUE,2013,253826
13,BOLIVAR,13430,MAGANGUE,2014,255676
13,BOLIVAR,13430,MAGANGUE,2015,257562
13,BOLIVAR,13430,MAGANGUE,2016,259756
13,BOLIVAR,13430,MAGANGUE,2017,262366
13,BOLIVAR,13433,MAHATES,2010,50730
13,BOLIVAR,13433,MAHATES,2011,51332
13,BOLIVAR,13433,MAHATES,2012,51836
13,BOLIVAR,13433,MAHATES,2013,52254
13,BOLIVAR,13433,MAHATES,2014,52682
13,BOLIVAR,13433,MAHATES,2015,53208
13,BOLIVAR,13433,MAHATES,2016,53608
13,BOLIVAR,13433,MAHATES,2017,54316
13,BOLIVAR,13440,MARGARITA,2010,19582
13,BOLIVAR,13440,MARGARITA,2011,19750
13,BOLIVAR,13440,MARGARITA,2012,19890
13,BOLIVAR,13440,MARGARITA,2013,20022
13,BOLIVAR,13440,MARGARITA,2014,20186
13,BOLIVAR,13440,MARGARITA,2015,20450
13,BOLIVAR,13440,MARGARITA,2016,20694
13,BOLIVAR,13440,MARGARITA,2017,20952
13,BOLIVAR,13442,MARIA LA BAJA,2010,84120
13,BOLIVAR,13442,MARIA LA BAJA,2011,85090
13,BOLIVAR,13442,MARIA LA BAJA,2012,85996
13,BOLIVAR,13442,MARIA LA BAJA,2013,86826
13,BOLIVAR,13442,MARIA LA BAJA,2014,87676
13,BOLIVAR,13442,MARIA LA BAJA,2015,88514
13,BOLIVAR,13442,MARIA LA BAJA,2016,89460
13,BOLIVAR,13442,MARIA LA BAJA,2017,90484
13,BOLIVAR,13458,MONTECRISTO,2010,26204
13,BOLIVAR,13458,MONTECRISTO,2011,26984
13,BOLIVAR,13458,MONTECRISTO,2012,27762
13,BOLIVAR,13458,MONTECRISTO,2013,28504
13,BOLIVAR,13458,MONTECRISTO,2014,29276
13,BOLIVAR,13458,MONTECRISTO,2015,29980
13,BOLIVAR,13458,MONTECRISTO,2016,30830
13,BOLIVAR,13458,MONTECRISTO,2017,31754
13,BOLIVAR,13468,MOMPOS,2010,82974
13,BOLIVAR,13468,MOMPOS,2011,83572
13,BOLIVAR,13468,MOMPOS,2012,84170
13,BOLIVAR,13468,MOMPOS,2013,84848
13,BOLIVAR,13468,MOMPOS,2014,85334
13,BOLIVAR,13468,MOMPOS,2015,85920
13,BOLIVAR,13468,MOMPOS,2016,86682
13,BOLIVAR,13468,MOMPOS,2017,87418
13,BOLIVAR,13473,MORALES,2010,37612
13,BOLIVAR,13473,MORALES,2011,38438
13,BOLIVAR,13473,MORALES,2012,39180
13,BOLIVAR,13473,MORALES,2013,40038
13,BOLIVAR,13473,MORALES,2014,40790
13,BOLIVAR,13473,MORALES,2015,41630
13,BOLIVAR,13473,MORALES,2016,42358
13,BOLIVAR,13473,MORALES,2017,43352
13,BOLIVAR,13490,NOROSI,2010,10076
13,BOLIVAR,13490,NOROSI,2011,11068
13,BOLIVAR,13490,NOROSI,2012,12072
13,BOLIVAR,13490,NOROSI,2013,13042
13,BOLIVAR,13490,NOROSI,2014,14106
13,BOLIVAR,13490,NOROSI,2015,15138
13,BOLIVAR,13490,NOROSI,2016,16194
13,BOLIVAR,13490,NOROSI,2017,17276
13,BOLIVAR,13549,PINILLOS,2010,45114
13,BOLIVAR,13549,PINILLOS,2011,45572
13,BOLIVAR,13549,PINILLOS,2012,45944
13,BOLIVAR,13549,PINILLOS,2013,46270
13,BOLIVAR,13549,PINILLOS,2014,46578
13,BOLIVAR,13549,PINILLOS,2015,46830
13,BOLIVAR,13549,PINILLOS,2016,47226
13,BOLIVAR,13549,PINILLOS,2017,47672
13,BOLIVAR,13580,REGIDOR,2010,11902
13,BOLIVAR,13580,REGIDOR,2011,12072
13,BOLIVAR,13580,REGIDOR,2012,12270
13,BOLIVAR,13580,REGIDOR,2013,12428
13,BOLIVAR,13580,REGIDOR,2014,12652
13,BOLIVAR,13580,REGIDOR,2015,12734
13,BOLIVAR,13580,REGIDOR,2016,13022
13,BOLIVAR,13580,REGIDOR,2017,13310
13,BOLIVAR,13600,RIO VIEJO,2010,22438
13,BOLIVAR,13600,RIO VIEJO,2011,22232
13,BOLIVAR,13600,RIO VIEJO,2012,22052
13,BOLIVAR,13600,RIO VIEJO,2013,21922
13,BOLIVAR,13600,RIO VIEJO,2014,21662
13,BOLIVAR,13600,RIO VIEJO,2015,21494
13,BOLIVAR,13600,RIO VIEJO,2016,21294
13,BOLIVAR,13600,RIO VIEJO,2017,21288
13,BOLIVAR,13620,SAN CRISTOBAL,2010,15252
13,BOLIVAR,13620,SAN CRISTOBAL,2011,15362
13,BOLIVAR,13620,SAN CRISTOBAL,2012,15410
13,BOLIVAR,13620,SAN CRISTOBAL,2013,15482
13,BOLIVAR,13620,SAN CRISTOBAL,2014,15640
13,BOLIVAR,13620,SAN CRISTOBAL,2015,15702
13,BOLIVAR,13620,SAN CRISTOBAL,2016,15918
13,BOLIVAR,13620,SAN CRISTOBAL,2017,15944
13,BOLIVAR,13647,SAN ESTANISLAO,2010,34040
13,BOLIVAR,13647,SAN ESTANISLAO,2011,34236
13,BOLIVAR,13647,SAN ESTANISLAO,2012,34518
13,BOLIVAR,13647,SAN ESTANISLAO,2013,34772
13,BOLIVAR,13647,SAN ESTANISLAO,2014,35066
13,BOLIVAR,13647,SAN ESTANISLAO,2015,35348
13,BOLIVAR,13647,SAN ESTANISLAO,2016,35554
13,BOLIVAR,13647,SAN ESTANISLAO,2017,35948
13,BOLIVAR,13650,SAN FERNANDO,2010,22732
13,BOLIVAR,13650,SAN FERNANDO,2011,22986
13,BOLIVAR,13650,SAN FERNANDO,2012,23218
13,BOLIVAR,13650,SAN FERNANDO,2013,23340
13,BOLIVAR,13650,SAN FERNANDO,2014,23704
13,BOLIVAR,13650,SAN FERNANDO,2015,23902
13,BOLIVAR,13650,SAN FERNANDO,2016,24214
13,BOLIVAR,13650,SAN FERNANDO,2017,24500
13,BOLIVAR,13654,SAN JACINTO,2010,48846
13,BOLIVAR,13654,SAN JACINTO,2011,48716
13,BOLIVAR,13654,SAN JACINTO,2012,48514
13,BOLIVAR,13654,SAN JACINTO,2013,48264
13,BOLIVAR,13654,SAN JACINTO,2014,48056
13,BOLIVAR,13654,SAN JACINTO,2015,47894
13,BOLIVAR,13654,SAN JACINTO,2016,47776
13,BOLIVAR,13654,SAN JACINTO,2017,47704
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2010,16306
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2011,16738
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2012,17118
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2013,17524
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2014,17808
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2015,18332
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2016,18758
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,2017,19304
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2010,70276
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2011,70622
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2012,71016
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2013,71342
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2014,71610
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2015,71822
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2016,72436
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2017,72648
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2010,40136
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2011,38852
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2012,37558
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2013,36234
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2014,34890
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2015,33502
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2016,32152
13,BOLIVAR,13667,SAN MARTIN DE LOBA,2017,30786
13,BOLIVAR,13670,SAN PABLO,2010,49618
13,BOLIVAR,13670,SAN PABLO,2011,50232
13,BOLIVAR,13670,SAN PABLO,2012,50796
13,BOLIVAR,13670,SAN PABLO,2013,51298
13,BOLIVAR,13670,SAN PABLO,2014,51776
13,BOLIVAR,13670,SAN PABLO,2015,52292
13,BOLIVAR,13670,SAN PABLO,2016,52872
13,BOLIVAR,13670,SAN PABLO,2017,53394
13,BOLIVAR,13673,SANTA CATALINA,2010,26314
13,BOLIVAR,13673,SANTA CATALINA,2011,26696
13,BOLIVAR,13673,SANTA CATALINA,2012,26986
13,BOLIVAR,13673,SANTA CATALINA,2013,27256
13,BOLIVAR,13673,SANTA CATALINA,2014,27518
13,BOLIVAR,13673,SANTA CATALINA,2015,27660
13,BOLIVAR,13673,SANTA CATALINA,2016,28122
13,BOLIVAR,13673,SANTA CATALINA,2017,28534
13,BOLIVAR,13683,SANTA ROSA,2010,37432
13,BOLIVAR,13683,SANTA ROSA,2011,37978
13,BOLIVAR,13683,SANTA ROSA,2012,38562
13,BOLIVAR,13683,SANTA ROSA,2013,38986
13,BOLIVAR,13683,SANTA ROSA,2014,39538
13,BOLIVAR,13683,SANTA ROSA,2015,40114
13,BOLIVAR,13683,SANTA ROSA,2016,40582
13,BOLIVAR,13683,SANTA ROSA,2017,41150
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2010,54802
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2011,56090
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2012,57342
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2013,58536
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2014,59726
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2015,60996
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2016,62160
13,BOLIVAR,13688,SANTA ROSA DEL SUR,2017,63512
13,BOLIVAR,13744,SIMITI,2010,30554
13,BOLIVAR,13744,SIMITI,2011,31232
13,BOLIVAR,13744,SIMITI,2012,31882
13,BOLIVAR,13744,SIMITI,2013,32464
13,BOLIVAR,13744,SIMITI,2014,33216
13,BOLIVAR,13744,SIMITI,2015,33790
13,BOLIVAR,13744,SIMITI,2016,34520
13,BOLIVAR,13744,SIMITI,2017,35312
13,BOLIVAR,13760,SOPLAVIENTO,2010,20220
13,BOLIVAR,13760,SOPLAVIENTO,2011,20274
13,BOLIVAR,13760,SOPLAVIENTO,2012,20484
13,BOLIVAR,13760,SOPLAVIENTO,2013,20578
13,BOLIVAR,13760,SOPLAVIENTO,2014,20630
13,BOLIVAR,13760,SOPLAVIENTO,2015,20844
13,BOLIVAR,13760,SOPLAVIENTO,2016,20844
13,BOLIVAR,13760,SOPLAVIENTO,2017,20904
13,BOLIVAR,13780,TALAIGUA NUEVO,2010,28774
13,BOLIVAR,13780,TALAIGUA NUEVO,2011,28466
13,BOLIVAR,13780,TALAIGUA NUEVO,2012,28136
13,BOLIVAR,13780,TALAIGUA NUEVO,2013,27730
13,BOLIVAR,13780,TALAIGUA NUEVO,2014,27412
13,BOLIVAR,13780,TALAIGUA NUEVO,2015,27064
13,BOLIVAR,13780,TALAIGUA NUEVO,2016,26654
13,BOLIVAR,13780,TALAIGUA NUEVO,2017,26390
13,BOLIVAR,13810,TIQUISIO,2010,33056
13,BOLIVAR,13810,TIQUISIO,2011,33400
13,BOLIVAR,13810,TIQUISIO,2012,33696
13,BOLIVAR,13810,TIQUISIO,2013,34098
13,BOLIVAR,13810,TIQUISIO,2014,34402
13,BOLIVAR,13810,TIQUISIO,2015,34722
13,BOLIVAR,13810,TIQUISIO,2016,35030
13,BOLIVAR,13810,TIQUISIO,2017,35496
13,BOLIVAR,13836,TURBACO,2010,182272
13,BOLIVAR,13836,TURBACO,2011,185724
13,BOLIVAR,13836,TURBACO,2012,189030
13,BOLIVAR,13836,TURBACO,2013,192290
13,BOLIVAR,13836,TURBACO,2014,195336
13,BOLIVAR,13836,TURBACO,2015,198474
13,BOLIVAR,13836,TURBACO,2016,201858
13,BOLIVAR,13836,TURBACO,2017,205376
13,BOLIVAR,13838,TURBANA,2010,30000
13,BOLIVAR,13838,TURBANA,2011,30296
13,BOLIVAR,13838,TURBANA,2012,30644
13,BOLIVAR,13838,TURBANA,2013,30978
13,BOLIVAR,13838,TURBANA,2014,31192
13,BOLIVAR,13838,TURBANA,2015,31456
13,BOLIVAR,13838,TURBANA,2016,31766
13,BOLIVAR,13838,TURBANA,2017,32232
13,BOLIVAR,13873,VILLANUEVA,2010,43460
13,BOLIVAR,13873,VILLANUEVA,2011,43852
13,BOLIVAR,13873,VILLANUEVA,2012,44294
13,BOLIVAR,13873,VILLANUEVA,2013,44776
13,BOLIVAR,13873,VILLANUEVA,2014,45196
13,BOLIVAR,13873,VILLANUEVA,2015,45674
13,BOLIVAR,13873,VILLANUEVA,2016,46110
13,BOLIVAR,13873,VILLANUEVA,2017,46752
13,BOLIVAR,13894,ZAMBRANO,2010,23326
13,BOLIVAR,13894,ZAMBRANO,2011,23318
13,BOLIVAR,13894,ZAMBRANO,2012,23344
13,BOLIVAR,13894,ZAMBRANO,2013,23390
13,BOLIVAR,13894,ZAMBRANO,2014,23486
13,BOLIVAR,13894,ZAMBRANO,2015,23542
13,BOLIVAR,13894,ZAMBRANO,2016,23490
13,BOLIVAR,13894,ZAMBRANO,2017,23518
15,BOYACA,15001,TUNJA,2010,303942
15,BOYACA,15001,TUNJA,2011,309260
15,BOYACA,15001,TUNJA,2012,314382
15,BOYACA,15001,TUNJA,2013,319364
15,BOYACA,15001,TUNJA,2014,324352
15,BOYACA,15001,TUNJA,2015,329386
15,BOYACA,15001,TUNJA,2016,334414
15,BOYACA,15001,TUNJA,2017,339766
15,BOYACA,15022,ALMEIDA,2010,7036
15,BOYACA,15022,ALMEIDA,2011,6634
15,BOYACA,15022,ALMEIDA,2012,6286
15,BOYACA,15022,ALMEIDA,2013,5854
15,BOYACA,15022,ALMEIDA,2014,5420
15,BOYACA,15022,ALMEIDA,2015,5128
15,BOYACA,15022,ALMEIDA,2016,4666
15,BOYACA,15022,ALMEIDA,2017,4230
15,BOYACA,15047,AQUITANIA,2010,31004
15,BOYACA,15047,AQUITANIA,2011,30852
15,BOYACA,15047,AQUITANIA,2012,30812
15,BOYACA,15047,AQUITANIA,2013,30778
15,BOYACA,15047,AQUITANIA,2014,30750
15,BOYACA,15047,AQUITANIA,2015,30682
15,BOYACA,15047,AQUITANIA,2016,30630
15,BOYACA,15047,AQUITANIA,2017,30670
15,BOYACA,15051,ARCABUCO,2010,10610
15,BOYACA,15051,ARCABUCO,2011,10692
15,BOYACA,15051,ARCABUCO,2012,10814
15,BOYACA,15051,ARCABUCO,2013,10970
15,BOYACA,15051,ARCABUCO,2014,11084
15,BOYACA,15051,ARCABUCO,2015,11242
15,BOYACA,15051,ARCABUCO,2016,11430
15,BOYACA,15051,ARCABUCO,2017,11568
15,BOYACA,15087,BELEN,2010,15454
15,BOYACA,15087,BELEN,2011,15294
15,BOYACA,15087,BELEN,2012,15192
15,BOYACA,15087,BELEN,2013,15132
15,BOYACA,15087,BELEN,2014,15058
15,BOYACA,15087,BELEN,2015,15052
15,BOYACA,15087,BELEN,2016,15136
15,BOYACA,15087,BELEN,2017,14966
15,BOYACA,15090,BERBEO,2010,3308
15,BOYACA,15090,BERBEO,2011,3278
15,BOYACA,15090,BERBEO,2012,3374
15,BOYACA,15090,BERBEO,2013,3432
15,BOYACA,15090,BERBEO,2014,3454
15,BOYACA,15090,BERBEO,2015,3370
15,BOYACA,15090,BERBEO,2016,3232
15,BOYACA,15090,BERBEO,2017,3186
15,BOYACA,15092,BETEITIVA,2010,4444
15,BOYACA,15092,BETEITIVA,2011,4452
15,BOYACA,15092,BETEITIVA,2012,4406
15,BOYACA,15092,BETEITIVA,2013,4280
15,BOYACA,15092,BETEITIVA,2014,4198
15,BOYACA,15092,BETEITIVA,2015,4080
15,BOYACA,15092,BETEITIVA,2016,3934
15,BOYACA,15092,BETEITIVA,2017,3910
15,BOYACA,15097,BOAVITA,2010,14226
15,BOYACA,15097,BOAVITA,2011,13688
15,BOYACA,15097,BOAVITA,2012,13138
15,BOYACA,15097,BOAVITA,2013,12606
15,BOYACA,15097,BOAVITA,2014,12068
15,BOYACA,15097,BOAVITA,2015,11602
15,BOYACA,15097,BOAVITA,2016,11174
15,BOYACA,15097,BOAVITA,2017,10612
15,BOYACA,15104,BOYACA,2010,10132
15,BOYACA,15104,BOYACA,2011,10040
15,BOYACA,15104,BOYACA,2012,10000
15,BOYACA,15104,BOYACA,2013,10004
15,BOYACA,15104,BOYACA,2014,9994
15,BOYACA,15104,BOYACA,2015,9924
15,BOYACA,15104,BOYACA,2016,10026
15,BOYACA,15104,BOYACA,2017,10132
15,BOYACA,15106,BRICEÑO,2010,4950
15,BOYACA,15106,BRICEÑO,2011,4892
15,BOYACA,15106,BRICEÑO,2012,4846
15,BOYACA,15106,BRICEÑO,2013,4762
15,BOYACA,15106,BRICEÑO,2014,4718
15,BOYACA,15106,BRICEÑO,2015,4642
15,BOYACA,15106,BRICEÑO,2016,4448
15,BOYACA,15106,BRICEÑO,2017,4400
15,BOYACA,15109,BUENAVISTA,2010,9252
15,BOYACA,15109,BUENAVISTA,2011,9204
15,BOYACA,15109,BUENAVISTA,2012,9164
15,BOYACA,15109,BUENAVISTA,2013,9064
15,BOYACA,15109,BUENAVISTA,2014,8990
15,BOYACA,15109,BUENAVISTA,2015,8894
15,BOYACA,15109,BUENAVISTA,2016,8820
15,BOYACA,15109,BUENAVISTA,2017,8822
15,BOYACA,15114,BUSBANZA,2010,2082
15,BOYACA,15114,BUSBANZA,2011,2102
15,BOYACA,15114,BUSBANZA,2012,2146
15,BOYACA,15114,BUSBANZA,2013,2164
15,BOYACA,15114,BUSBANZA,2014,2192
15,BOYACA,15114,BUSBANZA,2015,2192
15,BOYACA,15114,BUSBANZA,2016,2210
15,BOYACA,15114,BUSBANZA,2017,2222
15,BOYACA,15131,CALDAS,2010,6788
15,BOYACA,15131,CALDAS,2011,6698
15,BOYACA,15131,CALDAS,2012,6610
15,BOYACA,15131,CALDAS,2013,6532
15,BOYACA,15131,CALDAS,2014,6494
15,BOYACA,15131,CALDAS,2015,6540
15,BOYACA,15131,CALDAS,2016,6490
15,BOYACA,15131,CALDAS,2017,6290
15,BOYACA,15135,CAMPOHERMOSO,2010,7142
15,BOYACA,15135,CAMPOHERMOSO,2011,7000
15,BOYACA,15135,CAMPOHERMOSO,2012,6862
15,BOYACA,15135,CAMPOHERMOSO,2013,6704
15,BOYACA,15135,CAMPOHERMOSO,2014,6644
15,BOYACA,15135,CAMPOHERMOSO,2015,6572
15,BOYACA,15135,CAMPOHERMOSO,2016,6504
15,BOYACA,15135,CAMPOHERMOSO,2017,6274
15,BOYACA,15162,CERINZA,2010,7916
15,BOYACA,15162,CERINZA,2011,7824
15,BOYACA,15162,CERINZA,2012,7752
15,BOYACA,15162,CERINZA,2013,7694
15,BOYACA,15162,CERINZA,2014,7670
15,BOYACA,15162,CERINZA,2015,7696
15,BOYACA,15162,CERINZA,2016,7616
15,BOYACA,15162,CERINZA,2017,7382
15,BOYACA,15172,CHINAVITA,2010,6784
15,BOYACA,15172,CHINAVITA,2011,6680
15,BOYACA,15172,CHINAVITA,2012,6652
15,BOYACA,15172,CHINAVITA,2013,6626
15,BOYACA,15172,CHINAVITA,2014,6574
15,BOYACA,15172,CHINAVITA,2015,6552
15,BOYACA,15172,CHINAVITA,2016,6404
15,BOYACA,15172,CHINAVITA,2017,6404
15,BOYACA,15176,CHIQUINQUIRA,2010,101170
15,BOYACA,15176,CHIQUINQUIRA,2011,102594
15,BOYACA,15176,CHIQUINQUIRA,2012,103882
15,BOYACA,15176,CHIQUINQUIRA,2013,105228
15,BOYACA,15176,CHIQUINQUIRA,2014,106644
15,BOYACA,15176,CHIQUINQUIRA,2015,107836
15,BOYACA,15176,CHIQUINQUIRA,2016,109124
15,BOYACA,15176,CHIQUINQUIRA,2017,110732
15,BOYACA,15180,CHISCAS,2010,9200
15,BOYACA,15180,CHISCAS,2011,8936
15,BOYACA,15180,CHISCAS,2012,8748
15,BOYACA,15180,CHISCAS,2013,8644
15,BOYACA,15180,CHISCAS,2014,8426
15,BOYACA,15180,CHISCAS,2015,8360
15,BOYACA,15180,CHISCAS,2016,8350
15,BOYACA,15180,CHISCAS,2017,8082
15,BOYACA,15183,CHITA,2010,19582
15,BOYACA,15183,CHITA,2011,19160
15,BOYACA,15183,CHITA,2012,18700
15,BOYACA,15183,CHITA,2013,18182
15,BOYACA,15183,CHITA,2014,17654
15,BOYACA,15183,CHITA,2015,17152
15,BOYACA,15183,CHITA,2016,16724
15,BOYACA,15183,CHITA,2017,16474
15,BOYACA,15185,CHITARAQUE,2010,11746
15,BOYACA,15185,CHITARAQUE,2011,11692
15,BOYACA,15185,CHITARAQUE,2012,11646
15,BOYACA,15185,CHITARAQUE,2013,11584
15,BOYACA,15185,CHITARAQUE,2014,11550
15,BOYACA,15185,CHITARAQUE,2015,11468
15,BOYACA,15185,CHITARAQUE,2016,11472
15,BOYACA,15185,CHITARAQUE,2017,11644
15,BOYACA,15187,CHIVATA,2010,5454
15,BOYACA,15187,CHIVATA,2011,5558
15,BOYACA,15187,CHIVATA,2012,5546
15,BOYACA,15187,CHIVATA,2013,5588
15,BOYACA,15187,CHIVATA,2014,5664
15,BOYACA,15187,CHIVATA,2015,5580
15,BOYACA,15187,CHIVATA,2016,5586
15,BOYACA,15187,CHIVATA,2017,5638
15,BOYACA,15189,CIENEGA,2010,9542
15,BOYACA,15189,CIENEGA,2011,9442
15,BOYACA,15189,CIENEGA,2012,9404
15,BOYACA,15189,CIENEGA,2013,9342
15,BOYACA,15189,CIENEGA,2014,9276
15,BOYACA,15189,CIENEGA,2015,9318
15,BOYACA,15189,CIENEGA,2016,9300
15,BOYACA,15189,CIENEGA,2017,9258
15,BOYACA,15204,COMBITA,2010,23672
15,BOYACA,15204,COMBITA,2011,23906
15,BOYACA,15204,COMBITA,2012,24128
15,BOYACA,15204,COMBITA,2013,24342
15,BOYACA,15204,COMBITA,2014,24646
15,BOYACA,15204,COMBITA,2015,24928
15,BOYACA,15204,COMBITA,2016,25170
15,BOYACA,15204,COMBITA,2017,25600
15,BOYACA,15212,COPER,2010,7914
15,BOYACA,15212,COPER,2011,7792
15,BOYACA,15212,COPER,2012,7726
15,BOYACA,15212,COPER,2013,7586
15,BOYACA,15212,COPER,2014,7480
15,BOYACA,15212,COPER,2015,7480
15,BOYACA,15212,COPER,2016,7520
15,BOYACA,15212,COPER,2017,7254
15,BOYACA,15215,CORRALES,2010,4824
15,BOYACA,15215,CORRALES,2011,4856
15,BOYACA,15215,CORRALES,2012,4822
15,BOYACA,15215,CORRALES,2013,4832
15,BOYACA,15215,CORRALES,2014,4856
15,BOYACA,15215,CORRALES,2015,4886
15,BOYACA,15215,CORRALES,2016,4896
15,BOYACA,15215,CORRALES,2017,4938
15,BOYACA,15218,COVARACHIA,2010,6670
15,BOYACA,15218,COVARACHIA,2011,6464
15,BOYACA,15218,COVARACHIA,2012,6340
15,BOYACA,15218,COVARACHIA,2013,6256
15,BOYACA,15218,COVARACHIA,2014,6152
15,BOYACA,15218,COVARACHIA,2015,6042
15,BOYACA,15218,COVARACHIA,2016,5932
15,BOYACA,15218,COVARACHIA,2017,5716
15,BOYACA,15223,CUBARA,2010,17260
15,BOYACA,15223,CUBARA,2011,17618
15,BOYACA,15223,CUBARA,2012,18022
15,BOYACA,15223,CUBARA,2013,18454
15,BOYACA,15223,CUBARA,2014,18840
15,BOYACA,15223,CUBARA,2015,19226
15,BOYACA,15223,CUBARA,2016,19654
15,BOYACA,15223,CUBARA,2017,20206
15,BOYACA,15224,CUCAITA,2010,7156
15,BOYACA,15224,CUCAITA,2011,7160
15,BOYACA,15224,CUCAITA,2012,7246
15,BOYACA,15224,CUCAITA,2013,7396
15,BOYACA,15224,CUCAITA,2014,7440
15,BOYACA,15224,CUCAITA,2015,7446
15,BOYACA,15224,CUCAITA,2016,7456
15,BOYACA,15224,CUCAITA,2017,7450
15,BOYACA,15226,CUITIVA,2010,3742
15,BOYACA,15226,CUITIVA,2011,3716
15,BOYACA,15226,CUITIVA,2012,3756
15,BOYACA,15226,CUITIVA,2013,3700
15,BOYACA,15226,CUITIVA,2014,3660
15,BOYACA,15226,CUITIVA,2015,3626
15,BOYACA,15226,CUITIVA,2016,3606
